EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,SIMULATEDDAY,DESCRIPTIVEDAY,TYPETRIAL,LEARNINGMODE,ALTERNATIVE,ROUTE,DIRECTION,CONTROLROUTE_C,TREATMENTROUTE_T,WAITING,TRAVEL,JOURNEY
descriptiveTreatmentCondition1,58,B00,2,6,1,3,5,5,18072017,153251,4,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,1,2,1,1,6,6,18072017,153300,2,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,1,2,1,1,6,6,18072017,153300,4,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,1,2,1,1,6,6,18072017,153300,1,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,58,B00,1,2,1,1,6,6,18072017,153300,3,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,58,B00,3,6,2,10,7,7,18072017,153304,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,3,6,2,10,7,7,18072017,153304,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,3,6,2,10,7,7,18072017,153304,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,8,12
descriptiveTreatmentCondition1,58,B00,3,6,2,10,7,7,18072017,153304,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,4,8
descriptiveTreatmentCondition1,58,B00,2,6,3,5,8,8,18072017,153321,2,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,9,11
descriptiveTreatmentCondition1,58,B00,2,6,3,5,8,8,18072017,153321,4,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,9,11
descriptiveTreatmentCondition1,58,B00,2,6,3,5,8,8,18072017,153321,1,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,58,B00,2,6,3,5,8,8,18072017,153321,3,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,58,B00,2,6,5,7,9,9,18072017,153324,2,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,58,B00,2,6,5,7,9,9,18072017,153324,4,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,58,B00,2,6,5,7,9,9,18072017,153324,1,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,1,9
descriptiveTreatmentCondition1,58,B00,2,6,5,7,9,9,18072017,153324,3,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,1,9
descriptiveTreatmentCondition1,58,B00,3,6,6,14,10,10,18072017,153327,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,10,14
descriptiveTreatmentCondition1,58,B00,3,6,6,14,10,10,18072017,153327,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,2,6
descriptiveTreatmentCondition1,58,B00,3,6,6,14,10,10,18072017,153327,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,6,14
descriptiveTreatmentCondition1,58,B00,3,6,6,14,10,10,18072017,153327,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,0,6,6
descriptiveTreatmentCondition1,58,B00,1,2,2,2,11,11,18072017,153333,1,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,58,B00,1,2,2,2,11,11,18072017,153333,3,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,58,B00,1,2,2,2,11,11,18072017,153333,2,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,58,B00,1,2,2,2,11,11,18072017,153333,4,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,58,B00,3,6,5,13,12,12,18072017,153336,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,4,2,6
descriptiveTreatmentCondition1,58,B00,3,6,5,13,12,12,18072017,153336,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,4,10,14
descriptiveTreatmentCondition1,58,B00,3,6,5,13,12,12,18072017,153336,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,3,6,5,13,12,12,18072017,153336,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,3,6,4,12,13,13,18072017,153342,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,3,6,4,12,13,13,18072017,153342,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,58,B00,3,6,4,12,13,13,18072017,153342,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,6,14
descriptiveTreatmentCondition1,58,B00,3,6,4,12,13,13,18072017,153342,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,0,6,6
descriptiveTreatmentCondition1,58,B00,3,6,3,11,14,14,18072017,153353,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,8,12
descriptiveTreatmentCondition1,58,B00,3,6,3,11,14,14,18072017,153353,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,4,8
descriptiveTreatmentCondition1,58,B00,3,6,3,11,14,14,18072017,153353,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,58,B00,3,6,3,11,14,14,18072017,153353,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,2,6,8
descriptiveTreatmentCondition1,56,C00,2,6,5,7,1,1,18072017,141830,1,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,56,C00,2,6,5,7,1,1,18072017,141830,3,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,56,C00,2,6,5,7,1,1,18072017,141830,2,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,8,1,9
descriptiveTreatmentCondition1,56,C00,2,6,5,7,1,1,18072017,141830,4,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,8,1,9
descriptiveTreatmentCondition1,56,C00,1,2,1,1,2,2,18072017,141848,1,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,56,C00,1,2,1,1,2,2,18072017,141848,3,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,56,C00,1,2,1,1,2,2,18072017,141848,2,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,1,2,1,1,2,2,18072017,141848,4,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,4,12,3,3,18072017,141850,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,8,6,14
descriptiveTreatmentCondition1,56,C00,3,6,4,12,3,3,18072017,141850,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,0,6,6
descriptiveTreatmentCondition1,56,C00,3,6,4,12,3,3,18072017,141850,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,4,12,3,3,18072017,141850,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,2,6,3,5,4,4,18072017,141911,1,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,9,11
descriptiveTreatmentCondition1,56,C00,2,6,3,5,4,4,18072017,141911,3,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,9,11
descriptiveTreatmentCondition1,56,C00,2,6,3,5,4,4,18072017,141911,2,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,56,C00,2,6,3,5,4,4,18072017,141911,4,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,56,C00,2,6,1,3,5,5,18072017,141917,2,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,56,C00,2,6,1,3,5,5,18072017,141917,4,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,56,C00,2,6,1,3,5,5,18072017,141917,1,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,2,6,1,3,5,5,18072017,141917,3,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,2,6,4,6,6,6,18072017,141921,1,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,56,C00,2,6,4,6,6,6,18072017,141921,3,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,56,C00,2,6,4,6,6,6,18072017,141921,2,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,56,C00,2,6,4,6,6,6,18072017,141921,4,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,56,C00,1,2,2,2,7,7,18072017,141924,2,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,56,C00,1,2,2,2,7,7,18072017,141924,4,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,56,C00,1,2,2,2,7,7,18072017,141924,1,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,56,C00,1,2,2,2,7,7,18072017,141924,3,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,56,C00,2,6,2,4,8,8,18072017,141926,2,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,9,1,10
descriptiveTreatmentCondition1,56,C00,2,6,2,4,8,8,18072017,141926,4,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,9,1,10
descriptiveTreatmentCondition1,56,C00,2,6,2,4,8,8,18072017,141926,1,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,1,9,10
descriptiveTreatmentCondition1,56,C00,2,6,2,4,8,8,18072017,141926,3,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,1,9,10
descriptiveTreatmentCondition1,56,C00,3,6,3,11,9,9,18072017,141930,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,4,8
descriptiveTreatmentCondition1,56,C00,3,6,3,11,9,9,18072017,141930,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,8,12
descriptiveTreatmentCondition1,56,C00,3,6,3,11,9,9,18072017,141930,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,2,6,8
descriptiveTreatmentCondition1,56,C00,3,6,3,11,9,9,18072017,141930,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,56,C00,2,6,6,8,10,10,18072017,141943,2,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,7,2,9
descriptiveTreatmentCondition1,56,C00,2,6,6,8,10,10,18072017,141943,4,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,7,2,9
descriptiveTreatmentCondition1,56,C00,2,6,6,8,10,10,18072017,141943,1,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,56,C00,2,6,6,8,10,10,18072017,141943,3,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,56,C00,3,6,5,13,11,11,18072017,141947,5,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,4,10,14
descriptiveTreatmentCondition1,56,C00,3,6,5,13,11,11,18072017,141947,5,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,4,2,6
descriptiveTreatmentCondition1,56,C00,3,6,5,13,11,11,18072017,141947,5,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,5,13,11,11,18072017,141947,5,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,2,10,12,12,18072017,141955,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,2,10,12,12,18072017,141955,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,2,10,12,12,18072017,141955,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,8,12
descriptiveTreatmentCondition1,56,C00,3,6,2,10,12,12,18072017,141955,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,4,8
descriptiveTreatmentCondition1,56,C00,3,6,1,9,13,13,18072017,142002,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,1,9,13,13,18072017,142002,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,56,C00,3,6,1,9,13,13,18072017,142002,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,56,C00,3,6,1,9,13,13,18072017,142002,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,2,6,8
descriptiveTreatmentCondition1,56,C00,3,6,6,14,14,14,18072017,142015,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,8,6,14
descriptiveTreatmentCondition1,56,C00,3,6,6,14,14,14,18072017,142015,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,0,6,6
descriptiveTreatmentCondition1,56,C00,3,6,6,14,14,14,18072017,142015,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,2,6
descriptiveTreatmentCondition1,56,C00,3,6,6,14,14,14,18072017,142015,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,10,14
descriptiveTreatmentCondition1,54,A00,3,6,3,11,1,1,18072017,143437,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,4,8
descriptiveTreatmentCondition1,54,A00,3,6,3,11,1,1,18072017,143437,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,8,12
descriptiveTreatmentCondition1,54,A00,3,6,3,11,1,1,18072017,143437,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,54,A00,3,6,3,11,1,1,18072017,143437,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,2,6,8
descriptiveTreatmentCondition1,54,A00,2,6,5,7,2,2,18072017,143514,1,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,8,1,9
descriptiveTreatmentCondition1,54,A00,2,6,5,7,2,2,18072017,143514,3,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,8,1,9
descriptiveTreatmentCondition1,54,A00,2,6,5,7,2,2,18072017,143514,2,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,54,A00,2,6,5,7,2,2,18072017,143514,4,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,54,A00,2,6,2,4,3,3,18072017,143546,2,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,9,1,10
descriptiveTreatmentCondition1,54,A00,2,6,2,4,3,3,18072017,143546,4,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,9,1,10
descriptiveTreatmentCondition1,54,A00,2,6,2,4,3,3,18072017,143546,1,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,1,9,10
descriptiveTreatmentCondition1,54,A00,2,6,2,4,3,3,18072017,143546,3,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,1,9,10
descriptiveTreatmentCondition1,54,A00,3,6,1,9,4,4,18072017,143554,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,6,8
descriptiveTreatmentCondition1,54,A00,3,6,1,9,4,4,18072017,143554,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,54,A00,3,6,1,9,4,4,18072017,143554,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,3,6,1,9,4,4,18072017,143554,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,2,6,4,6,5,5,18072017,143608,1,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,54,A00,2,6,4,6,5,5,18072017,143608,3,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,54,A00,2,6,4,6,5,5,18072017,143608,2,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,54,A00,2,6,4,6,5,5,18072017,143608,4,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,54,A00,2,6,1,3,6,6,18072017,143613,2,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,54,A00,2,6,1,3,6,6,18072017,143613,4,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,54,A00,2,6,1,3,6,6,18072017,143613,1,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,2,6,1,3,6,6,18072017,143613,3,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,3,6,5,13,7,7,18072017,143617,5,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,4,2,6
descriptiveTreatmentCondition1,54,A00,3,6,5,13,7,7,18072017,143617,5,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,4,10,14
descriptiveTreatmentCondition1,54,A00,3,6,5,13,7,7,18072017,143617,5,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,3,6,5,13,7,7,18072017,143617,5,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,2,6,6,8,8,8,18072017,143625,1,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,7,2,9
descriptiveTreatmentCondition1,54,A00,2,6,6,8,8,8,18072017,143625,3,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,7,2,9
descriptiveTreatmentCondition1,54,A00,2,6,6,8,8,8,18072017,143625,2,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,54,A00,2,6,6,8,8,8,18072017,143625,4,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,54,A00,3,6,4,12,9,9,18072017,143628,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,3,6,4,12,9,9,18072017,143628,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,54,A00,3,6,4,12,9,9,18072017,143628,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,6,14
descriptiveTreatmentCondition1,54,A00,3,6,4,12,9,9,18072017,143628,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,0,6,6
descriptiveTreatmentCondition1,54,A00,3,6,6,14,10,10,18072017,143642,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,0,6,6
