"PARTICIPANTID","EXPSESSION","COMPUTERID","COUNTRY","EXPERIMENTTYPE","EXPERIMENTALCONDITION","EXPERIMENTSTAGE","EXPERIMENTBLOCK","DP","BLOCKDP","ORDER","BLOCKORDER","STARTINGTIME","ENDINGTIME","DURATION"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","4","4","153406","153409","0:00:03"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","5","5","153409","153416","0:00:07"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","6","6","153416","153419","0:00:03"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","7","7","153419","153421","0:00:02"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","8","8","153421","153429","0:00:08"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","9","9","153429","153434","0:00:05"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","10","10","153434","153438","0:00:04"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","11","11","153438","153444","0:00:06"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","12","12","153444","153447","0:00:03"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","13","13","153447","153449","0:00:02"
"60","18","F00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","14","14","153449","153453","0:00:04"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","1","2","2","1","1","151221","151255","0:00:34"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","1","2","2","1","1","151317","151331","0:00:14"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","1","1","1","2","2","151412","151423","0:00:11"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","1","1","1","2","2","151442","151445","0:00:03"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","2","3","1","3","1","151538","151542","0:00:04"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","2","3","1","3","1","151602","151606","0:00:04"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","2","6","4","4","2","151647","151649","0:00:02"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","2","6","4","4","2","151708","151729","0:00:21"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","2","8","6","5","3","151816","151823","0:00:07"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","2","8","6","5","3","151855","151905","0:00:10"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","2","4","2","6","4","151945","151947","0:00:02"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","2","4","2","6","4","152005","152011","0:00:06"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","2","5","3","7","5","152049","152054","0:00:05"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","2","5","3","7","5","152114","152117","0:00:03"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","2","7","5","8","6","152157","152220","0:00:23"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","2","7","5","8","6","152238","152245","0:00:07"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","3","12","4","9","1","152709","152713","0:00:04"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","3","12","4","9","1","152751","152801","0:00:10"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","3","11","3","10","2","152911","152913","0:00:02"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","3","11","3","10","2","152949","152957","0:00:08"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","3","13","5","11","3","153110","153111","0:00:01"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","3","13","5","11","3","153147","153154","0:00:07"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","3","14","6","12","4","153307","153309","0:00:02"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","3","14","6","12","4","153344","153348","0:00:04"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","3","9","1","13","5","153457","153459","0:00:02"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","3","9","1","13","5","153536","153539","0:00:03"
"59","18","C00","UK","experienced","simulatedControlCondition","decision","3","10","2","14","6","153649","153650","0:00:01"
"59","18","C00","UK","experienced","simulatedControlCondition","confirmation","3","10","2","14","6","153726","153730","0:00:04"
"59","18","C00","UK","descriptive","descriptiveControl","choice","1","1","1","1","1","153739","153752","0:00:13"
"59","18","C00","UK","descriptive","descriptiveControl","choice","3","11","3","2","2","153752","153822","0:00:30"
"59","18","C00","UK","descriptive","descriptiveControl","choice","1","2","2","3","3","153822","153829","0:00:07"
"59","18","C00","UK","descriptive","descriptiveControl","choice","3","12","4","4","4","153829","153848","0:00:19"
"59","18","C00","UK","descriptive","descriptiveControl","choice","2","5","3","5","5","153848","153906","0:00:18"
"59","18","C00","UK","descriptive","descriptiveControl","choice","2","8","6","6","6","153906","153943","0:00:37"
"59","18","C00","UK","descriptive","descriptiveControl","choice","2","3","1","7","7","153943","153953","0:00:10"
"59","18","C00","UK","descriptive","descriptiveControl","choice","2","6","4","8","8","153953","154011","0:00:18"
"59","18","C00","UK","descriptive","descriptiveControl","choice","3","13","5","9","9","154011","154024","0:00:13"
"59","18","C00","UK","descriptive","descriptiveControl","choice","3","10","2","10","10","154024","154031","0:00:07"
"59","18","C00","UK","descriptive","descriptiveControl","choice","2","7","5","11","11","154031","154037","0:00:06"
"59","18","C00","UK","descriptive","descriptiveControl","choice","3","9","1","12","12","154037","154055","0:00:18"
"59","18","C00","UK","descriptive","descriptiveControl","choice","3","14","6","13","13","154055","154104","0:00:09"
"59","18","C00","UK","descriptive","descriptiveControl","choice","2","4","2","14","14","154104","154112","0:00:08"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","1","1","1","1","1","150826","150842","0:00:16"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","1","1","1","1","150905","150919","0:00:14"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","1","2","2","2","2","150959","151001","0:00:02"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","2","2","2","2","151020","151026","0:00:06"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","5","3","3","1","151112","151118","0:00:06"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","5","3","3","1","151137","151147","0:00:10"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","3","1","4","2","151224","151228","0:00:04"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","3","1","4","2","151246","151300","0:00:14"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","4","2","5","3","151337","151340","0:00:03"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","4","2","5","3","151358","151403","0:00:05"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","6","4","6","4","151439","151441","0:00:02"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","6","4","6","4","151500","151504","0:00:04"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","7","5","7","5","151540","151542","0:00:02"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","7","5","7","5","151559","151604","0:00:05"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","2","8","6","8","6","151639","151640","0:00:01"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","8","6","8","6","151700","151711","0:00:11"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","10","2","9","1","152136","152138","0:00:02"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","10","2","9","1","152215","152220","0:00:05"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","12","4","10","2","152333","152335","0:00:02"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","12","4","10","2","152413","152418","0:00:05"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","14","6","11","3","152529","152530","0:00:01"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","14","6","11","3","152606","152611","0:00:05"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","13","5","12","4","152722","152723","0:00:01"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","13","5","12","4","152758","152806","0:00:08"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","9","1","13","5","152917","152919","0:00:02"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","9","1","13","5","152954","153001","0:00:07"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","decision","3","11","3","14","6","153112","153115","0:00:03"
"58","18","B00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","11","3","14","6","153150","153154","0:00:04"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","4","2","1","1","153158","153223","0:00:25"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","2","2","153223","153233","0:00:10"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","3","3","153233","153242","0:00:09"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","4","4","153242","153251","0:00:09"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","5","5","153251","153300","0:00:09"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","6","6","153300","153304","0:00:04"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","7","7","153304","153321","0:00:17"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","8","8","153321","153324","0:00:03"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","9","9","153324","153327","0:00:03"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","10","10","153327","153333","0:00:06"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","11","11","153333","153336","0:00:03"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","12","12","153336","153342","0:00:06"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","12","4","13","13","153342","153353","0:00:11"
"58","18","B00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","11","3","14","14","153353","153403","0:00:10"
"57","18","A00","UK","experienced","simulatedControlCondition","decision","1","2","2","1","1","150306","150336","0:00:30"
"57","18","A00","UK","experienced","simulatedControlCondition","confirmation","1","2","2","1","1","150357","150411","0:00:14"
"57","18","A00","UK","experienced","simulatedControlCondition","decision","1","1","1","2","2","150452","150454","0:00:02"
"57","18","A00","UK","experienced","simulatedControlCondition","confirmation","1","1","1","2","2","150512","150515","0:00:03"
"57","18","A00","UK","experienced","simulatedControlCondition","decision","2","8","6","3","1","150554","150557","0:00:03"
"57","18","A00","UK","experienced","simulatedControlCondition","confirmation","2","8","6","3","1","150615","150617","0:00:02"
"57","18","A00","UK","experienced","simulatedControlCondition","decision","2","6","4","4","2","150656","150658","0:00:02"
"57","18","A00","UK","experienced","simulatedControlCondition","confirmation","2","6","4","4","2","150717","150718","0:00:01"
"57","18","A00","UK","experienced","simulatedControlCondition","decision","2","3","1","5","3","150754","150755","0:00:01"
"57","18","A00","UK","experienced","simulatedControlCondition","confirmation","2","3","1","5","3","150813","150817","0:00:04"
"57","18","A00","UK","experienced","simulatedControlCondition","decision","2","7","5","6","4","150851","150853","0:00:02"
